QGPIORecord, QRC v6.1.0, 10-11-2021 @ 15:50:18, Windows 10 Version 2009, 10.0.19042, x86_64
Time, PositionA, VelocityA, ValueIn2, ValueIn3, ValueIn4, ValueIn5, ValueIn6, ValueIn7, ValueIn8, ValueIn9, ValueIn10, ValueIn11
1716260, 5.87295, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1716271, 5.87295, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1716280, 5.87295, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1716290, 5.87295, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1716300, 5.87295, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1716311, 5.87295, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1716320, 5.87295, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1716330, 5.87295, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1716340, 5.87295, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1716350, 5.87295, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1716360, 5.87295, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1716370, 5.87295, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1716380, 5.87295, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1716390, 5.87295, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1716400, 5.87295, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1716410, 5.87295, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1716420, 5.87295, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1716430, 5.87295, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1716441, 5.87295, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1716450, 5.87295, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1716460, 5.87295, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1716470, 5.87295, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1716481, 5.87295, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1716490, 5.87295, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1716500, 5.87295, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1716510, 5.87295, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1716520, 5.87295, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1716530, 5.87295, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1716540, 5.87295, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1716550, 5.87295, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1716560, 5.87295, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1716570, 5.87295, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1716580, 5.87295, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1716590, 5.87295, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
