QGPIORecord, QRC v6.1.0, 23-11-2021 @ 17:08:06, Windows 10 Version 2009, 10.0.19042, x86_64
Time, yA, yB, r, eA, eB, uA, uB, VoltageA, VoltageB, ValueIn9, ValueIn10, ValueIn11
2095210, 10.1962, 9.83501, 10, -0.196151, 0.164991, 5.58609, 6.11445, 0, 0, 0, 0, 0
2095220, 10.1576, 9.81748, 10, -0.157582, 0.182523, 5.60111, 6.14865, 0, 0, 0, 0, 0
2095230, 9.80696, 9.45633, 10, 0.193042, 0.543666, 5.91276, 6.50678, 0, 0, 0, 0, 0
2095241, 9.80345, 9.80345, 10, 0.196548, 0.196548, 5.93683, 6.23998, 0, 0, 0, 0, 0
2095251, 10.1997, 10.1962, 10, -0.199657, -0.196151, 5.58666, 5.89309, 0, 0, 0, 0, 0
2095260, 10.1436, 10.1471, 10, -0.143558, -0.147064, 5.61774, 5.91798, 0, 0, 0, 0, 0
2095270, 9.82449, 9.47387, 10, 0.17551, 0.526134, 5.90133, 6.53309, 0, 0, 0, 0, 0
2095281, 9.82098, 9.82098, 10, 0.179017, 0.179017, 5.92351, 6.26441, 0, 0, 0, 0, 0
2095291, 9.80696, 10.1611, 10, 0.193042, -0.161089, 5.95593, 5.96492, 0, 0, 0, 0, 0
2095300, 10.5187, 9.81046, 10, -0.518725, 0.189535, 5.30962, 6.2762, 0, 0, 0, 0, 0
2095310, 10.1751, 9.82449, 10, -0.175114, 0.17551, 5.57582, 6.28346, 0, 0, 0, 0, 0
2095321, 9.81046, 9.81046, 10, 0.189535, 0.189535, 5.89872, 6.3155, 0, 0, 0, 0, 0
2095331, 10.1611, 10.1611, 10, -0.161089, -0.161089, 5.59051, 6.00729, 0, 0, 0, 0, 0
2095340, 10.5222, 9.82098, 10, -0.522232, 0.179017, 5.23469, 6.30871, 0, 0, 0, 0, 0
2095350, 10.1681, 9.47036, 10, -0.168101, 0.529641, 5.51037, 6.6566, 0, 0, 0, 0, 0
2095361, 9.48088, 9.81748, 10, 0.519122, 0.182523, 6.13636, 6.3883, 0, 0, 0, 0, 0
2095371, 10.1506, 9.81046, 10, -0.15057, 0.189535, 5.56459, 6.41452, 0, 0, 0, 0, 0
2095380, 10.1786, 10.1716, 10, -0.17862, -0.171608, 5.52209, 6.09645, 0, 0, 0, 0, 0
2095390, 10.1681, 9.81748, 10, -0.168101, 0.182523, 5.51272, 6.40987, 0, 0, 0, 0, 0
2095400, 10.1471, 9.45283, 10, -0.147064, 0.547172, 5.51433, 6.77129, 0, 0, 0, 0, 0
2095411, 9.828, 9.47737, 10, 0.172004, 0.522629, 5.79754, 6.8072, 0, 0, 0, 0, 0
2095421, 10.1751, 10.1576, 10, -0.175114, -0.157582, 5.49073, 6.22596, 0, 0, 0, 0, 0
2095430, 9.80345, 9.82098, 10, 0.196548, 0.179017, 5.82021, 6.52446, 0, 0, 0, 0, 0
